agency,debtcode,zip,city,state,offset_count,offset_amt,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62903,CARBONDALE,IL,2,329.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62905,ALTO PASS,IL,1,8,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62918,CARTERVILLE,IL,1,12,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62920,COBDEN,IL,1,93,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62922,CREAL SPRINGS,IL,1,5.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62924,DE SOTO,IL,3,219.15,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62933,ENERGY,IL,4,884.18,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62939,GOREVILLE,IL,1,9.23,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62946,HARRISBURG,IL,2,390.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62948,HERRIN,IL,2,459,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62959,MARION,IL,7,1163.3,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62960,METROPOLIS,IL,1,87,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62964,MOUNDS,IL,2,366,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62966,MURPHYSBORO,IL,9,2700.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,62999,ZEIGLER,IL,1,162,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63026,FENTON,MO,3,804,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63103,SAINT LOUIS,MO,1,94,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63104,SAINT LOUIS,MO,2,95,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63105,SAINT LOUIS,MO,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63108,SAINT LOUIS,MO,1,2.53,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63110,SAINT LOUIS,MO,1,34,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63112,SAINT LOUIS,MO,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63118,ST LOUIS,MO,1,25,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63118,SAINT LOUIS,MO,2,173.83,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63119,WEBSTER GROVES,MO,1,143.43,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63126,SAINT LOUIS,MO,1,58,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63130,UNIVERSITY CITY,MO,2,386.01,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63146,SAINT LOUIS,MO,2,107,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63301,SAINT CHARLES,MO,1,8,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63303,ST CHARLES,MO,1,57,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63368,O FALLON,MO,2,19,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63376,SAINT PETERS,MO,1,2.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,63401,HANNIBAL,MO,1,244,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,64030,GRANDVIEW,MO,1,72.63,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,64130,KANSAS CITY,MO,2,54,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,64151,KANSAS CITY,MO,1,3,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,64154,KANSAS CITY,MO,1,33.18,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,64683,TRENTON,MO,1,390,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,65203,COLUMBIA,MO,1,11.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,65584,SAINT ROBERT,MO,1,80,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,66442,FORT RILEY,KS,1,51,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,66502,MANHATTAN,KS,1,878.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,66801,EMPORIA,KS,1,19,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,67152,WELLINGTON,KS,2,390.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,67207,WICHITA,KS,1,132,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,67213,WICHITA,KS,1,2.52,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,68110,OMAHA,NE,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,68502,LINCOLN,NE,2,296,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,68516,LINCOLN,NE,1,35,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,69358,MORRILL,NE,1,57,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,70003,METAIRIE,LA,1,3.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,70115,NEW ORLEANS,LA,2,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,70122,NEW ORLEANS,LA,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,70503,LAFAYETTE,LA,1,63.69,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,70601,LAKE CHARLES,LA,1,32,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,71107,SHREVEPORT,LA,1,77,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,71457,NATCHITOCHES,LA,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,71601,PINE BLUFF,AR,1,489.7,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,71857,PRESCOTT,AR,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,71913,HOT SPRINGS NATION,AR,1,22.03,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,72160,STUTTGART,AR,1,268,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,72207,LITTLE ROCK,AR,1,211,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,72209,LITTLE ROCK,AR,1,50,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,72223,LITTLE ROCK,AR,1,158.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,72301,WEST MEMPHIS,AR,1,78,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,72331,EARLE,AR,1,16.06,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,72342,HELENA,AR,1,12,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,72554,MAMMOTH SPRING,AR,1,254,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,73013,EDMOND,OK,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,73099,YUKON,OK,1,1,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,73126,OKLAHOMA CITY,OK,3,1122.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,73149,OKLAHOMA CITY,OK,6,295.05,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,74006,BARTLESVILLE,OK,1,61,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,74012,BROKEN ARROW,OK,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,74114,TULSA,OK,2,40,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75034,FRISCO,TX,1,512,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75043,GARLAND,TX,1,12.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75050,GRAND PRAIRIE,TX,2,96.01,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75052,GRAND PRAIRIE,TX,1,63,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75054,GRAND PRAIRIE,TX,1,89.48,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75056,THE COLONY,TX,1,158.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75056,LEWISVILLE,TX,1,119,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75063,IRVING,TX,1,366,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75067,LEWISVILLE,TX,3,322.64,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75068,LITTLE ELM,TX,3,621.67,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75071,MCKINNEY,TX,3,481.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75090,SHERMAN,TX,1,342.17,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75115,DESOTO,TX,3,244.81,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75149,MESQUITE,TX,1,39,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75165,WAXAHACHIE,TX,1,8.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75203,DALLAS,TX,1,76,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75204,DALLAS,TX,2,257,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75206,DALLAS,TX,2,164.9,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75207,DALLAS,TX,1,5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75232,DALLAS,TX,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75235,DALLAS,TX,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75236,DALLAS,TX,1,17.94,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75243,DALLAS,TX,1,73,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75248,DALLAS,TX,1,61,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,75287,DALLAS,TX,6,555.38,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,76017,ARLINGTON,TX,2,263,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,76040,EULESS,TX,1,8.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,76063,MANSFIELD,TX,1,577,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,76085,WEATHERFORD,TX,1,155,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,76132,FORT WORTH,TX,1,44,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,76401,STEPHENVILLE,TX,1,74,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,76527,FLORENCE,TX,1,47,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,76541,KILLEEN,TX,1,414.91,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,76544,FORT HOOD,TX,1,259,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77003,HOUSTON,TX,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77008,HOUSTON,TX,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77014,HOUSTON,TX,1,92,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77025,HOUSTON,TX,1,8,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77027,HOUSTON,TX,1,27,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77033,HOUSTON,TX,1,1073.62,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77040,HOUSTON,TX,1,43.05,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77042,HOUSTON,TX,1,70,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77054,HOUSTON,TX,1,70,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77057,HOUSTON,TX,1,495.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77060,HOUSTON,TX,2,485.75,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77063,HOUSTON,TX,1,4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77066,HOUSTON,TX,1,149,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77071,HOUSTON,TX,1,8.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77081,HOUSTON,TX,1,97.47,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77093,HOUSTON,TX,1,208,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77327,CLEVELAND,TX,1,97.63,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77339,KINGWOOD,TX,2,530.52,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77346,HUMBLE,TX,2,23.22,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77377,TOMBALL,TX,1,388,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77380,THE WOODLANDS,TX,1,6.54,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77382,THE WOODLANDS,TX,3,71.33,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77389,SPRING,TX,2,345.1,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77396,HUMBLE,TX,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77433,CYPRESS,TX,1,157,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77449,KATY,TX,2,13.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77459,MISSOURI CITY,TX,1,103,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77536,DEER PARK,TX,1,87.09,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,77545,FRESNO,TX,1,11.55,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78210,SAN ANTONIO,TX,1,33,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78216,SAN ANTONIO,TX,1,177,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78218,SAN ANTONIO,TX,1,6.3,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78219,SAN ANTONIO,TX,1,91.85,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78234,JBSA FSH,TX,1,85,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78234,SAN ANTONIO,TX,1,1202,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78247,SAN ANTONIO,TX,2,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78258,SAN ANTONIO,TX,1,16.3,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78596,WESLACO,TX,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78613,CEDAR PARK,TX,3,204.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78617,DEL VALLE,TX,1,10.26,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78640,UHLAND,TX,1,2.67,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78641,LEANDER,TX,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78660,PFLUGERVILLE,TX,3,387.99,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78664,ROUND ROCK,TX,1,244,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78666,SAN MARCOS,TX,1,244,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78702,AUSTIN,TX,2,503.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78703,AUSTIN,TX,2,443.8,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78704,AUSTIN,TX,3,754.73,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78727,AUSTIN,TX,2,550.55,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78728,AUSTIN,TX,2,327.19,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78738,AUSTIN,TX,1,244,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78741,AUSTIN,TX,1,7.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78746,AUSTIN,TX,2,366,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78749,AUSTIN,TX,3,158.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,78852,EAGLE PASS,TX,1,69,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,79423,LUBBOCK,TX,1,164,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,79703,MIDLAND,TX,1,353,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,79707,MIDLAND,TX,1,59,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,79904,EL PASO,TX,1,366,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,79924,EL PASO,TX,1,683,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,79925,EL PASO,TX,1,4.97,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,79928,EL PASO,TX,1,96,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80014,AURORA,CO,1,13,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80129,HIGHLANDS RANCH,CO,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80205,DENVER,CO,2,253.53,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80206,DENVER,CO,1,2,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80209,DENVER,CO,4,418.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80211,DENVER,CO,2,5.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80214,LAKEWOOD,CO,1,25,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80216,DENVER,CO,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80218,DENVER,CO,1,253.89,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80220,DENVER,CO,1,58.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80231,DENVER,CO,1,161,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80246,DENVER,CO,1,28.16,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80305,BOULDER,CO,1,7,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80461,LEADVILLE,CO,3,239.52,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80525,FORT COLLINS,CO,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80910,COLORADO SPGS,CO,1,41,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80917,COLORADO SPRINGS,CO,1,109,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,80918,COLORADO SPRINGS,CO,1,25.66,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,82601,CASPER,WY,1,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,83250,MCCAMMON,ID,1,59,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,84058,OREM,UT,1,35,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,84102,SALT LAKE CITY,UT,1,3,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,84110,SALT LAKE CITY,UT,2,244,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,84310,EDEN,UT,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,84404,OGDEN,UT,1,25,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85015,PHOENIX,AZ,2,305.82,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85018,PHOENIX,AZ,1,58,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85020,PHOENIX,AZ,4,892.63,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85024,PHOENIX,AZ,2,105.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85031,PHOENIX,AZ,1,347,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85035,PHOENIX,AZ,1,322,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85042,PHOENIX,AZ,1,101,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85043,PHOENIX,AZ,2,407,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85050,PHOENIX,AZ,1,23.45,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85054,PHOENIX,AZ,1,52,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85085,PHOENIX,AZ,1,8.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85118,GOLD CANYON,AZ,1,124,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85138,MARICOPA,AZ,2,7.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85139,MARICOPA,AZ,2,600.33,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85140,SAN TAN VALLEY,AZ,2,74.03,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85143,SAN TAN VALLEY,AZ,1,146.32,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85209,MESA,AZ,1,475,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85210,MESA,AZ,2,488.08,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85224,CHANDLER,AZ,1,93,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85225,CHANDLER,AZ,1,34,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85233,GILBERT,AZ,2,107.34,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85251,SCOTTSDALE,AZ,2,103.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85253,SCOTTSDALE,AZ,1,890.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85258,SCOTTSDALE,AZ,2,609.6,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85261,SCOTTSDALE,AZ,6,30,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85262,SCOTTSDALE,AZ,3,817.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85266,SCOTTSDALE,AZ,1,1,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85282,TEMPE,AZ,2,1236.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85283,TEMPE,AZ,1,249.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85286,CHANDLER,AZ,1,114.7,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85295,GILBERT,AZ,2,445.43,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85297,GILBERT,AZ,1,11.54,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85301,GLENDALE,AZ,3,1472,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85302,GLENDALE,AZ,1,282.7,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85305,GLENDALE,AZ,3,159.97,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85326,BUCKEYE,AZ,2,492,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85331,CAVE CREEK,AZ,1,11,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85338,GOODYEAR,AZ,1,7.49,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85339,LAVEEN,AZ,2,104.34,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85345,PEORIA,AZ,2,596.02,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85379,SURPRISE,AZ,1,11.49,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85395,GOODYEAR,AZ,1,112.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85614,GREEN VALLEY,AZ,2,122,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85635,SIERRA VISTA,AZ,1,386,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85653,MARANA,AZ,1,11,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85658,MARANA,AZ,1,140,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85704,TUCSON,AZ,1,9.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85710,TUCSON,AZ,1,394,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85713,TUCSON,AZ,1,306,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,85719,TUCSON,AZ,2,94.88,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,88240,HOBBS,NM,1,183,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89002,HENDERSON,NV,1,135,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89011,HENDERSON,NV,1,16.41,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89012,HENDERSON,NV,2,504,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89074,HENDERSON,NV,1,226.27,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89081,NORTH LAS VEGAS,NV,1,235,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89101,LAS VEGAS,NV,2,199.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89103,LAS VEGAS,NV,1,9,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89106,LAS VEGAS,NV,1,11.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89107,LAS VEGAS,NV,2,85.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89113,LAS VEGAS,NV,2,110.31,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89115,LAS VEGAS,NV,1,26,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89117,LAS VEGAS,NV,1,65,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89118,LAS VEGAS,NV,1,133,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89120,LAS VEGAS,NV,1,2.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89122,LAS VEGAS,NV,2,395.07,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89123,LAS VEGAS,NV,2,301.14,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89128,LAS VEGAS,NV,1,23,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89129,LAS VEGAS,NV,3,166.5,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89134,LAS VEGAS,NV,1,86.34,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89135,LAS VEGAS,NV,1,146.4,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89142,LAS VEGAS,NV,3,149.16,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89144,LAS VEGAS,NV,1,36.31,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89147,LAS VEGAS,NV,3,605.77,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89148,LAS VEGAS,NV,1,427,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89169,LAS VEGAS,NV,2,55.65,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,89506,RENO,NV,1,25.34,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90016,LOS ANGELES,CA,1,96.37,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90017,LOS ANGELES,CA,1,780.8,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90019,LOS ANGELES,CA,1,19,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90020,LOS ANGELES,CA,1,56,,,,,,,,,,,,,,,,,,,,
70110,AA - PARKING,90026,LOS ANGELES,CA,2,495,,,,,,,,,,,,,,,,,,,,
